DistrictId,DistrictName,NcesId,SchoolId,SchoolName,StudentIdentifier,FirstName,LastOrSurname,SubmitDateTime,SchoolYear,TestSessionId,AssessmentType,AssessmentSubType,AssessmentName,Subject,GradeLevelWhenAssessed,Completeness,AdministrationCondition,ScaleScoreAchievementLevel,ScaleScore,ScaleScoreStandardError,Alt1ScoreAchievementLevel,Alt1ScaleScore,Alt1ScaleScoreStandardError,Alt2ScoreAchievementLevel,Alt2ScaleScore,Alt2ScaleScoreStandardError,Alt3ScoreAchievementLevel,Alt3ScaleScore,Alt3ScaleScoreStandardError,Alt4ScoreAchievementLevel,Alt4ScaleScore,Alt4ScaleScoreStandardError,Alt5ScoreAchievementLevel,Alt5ScaleScore,Alt5ScaleScoreStandardError,Alt6ScoreAchievementLevel,Alt6ScaleScore,Alt6ScaleScoreStandardError,Claim1ScoreAchievementLevel,Claim2ScoreAchievementLevel,Claim3ScoreAchievementLevel,Claim4ScoreAchievementLevel,Claim5ScoreAchievementLevel,Claim6ScoreAchievementLevel,MigrantStatus,LanguageCode,LanguageAltCode,EnglishLanguageAcquisitionStatus,EnglishLanguageAcquisitionStatusStartDate,HispanicOrLatinoEthnicity,AmericanIndianOrAlaskaNative,Asian,BlackOrAfricanAmerican,White,NativeHawaiianOrOtherPacificIslander,TwoOrMoreRaces,Filipino
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student332,Lauren,Evans,2025-03-20 14:02:49.707000,2025,TestSession906795,Summative,SUM,Summative Alternate ELPAC Grade 4,ALTELPAC,04,Complete,Valid,2,554,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student333,Amber,Boyd,2025-03-14 12:35:16.123000,2025,TestSession849417,Summative,SUM,Summative Alternate ELPAC Grade 6,ALTELPAC,06,Complete,Valid,2,652,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student334,Matthew,Franco,2025-03-07 13:47:53.057000,2025,TestSession787693,Summative,SUM,Summative Alternate ELPAC Grade 7,ALTELPAC,07,Complete,Valid,2,652,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,Jared Ball School,Sarah Burgess School,Student335,Amy,Young,2025-04-08 13:12:48.053000,2025,TestSession646774,Summative,SUM,Summative Alternate ELPAC Grade Kindergarten,ALTELPAC,KG,Complete,Valid,1,240,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student336,Christopher,Barnes,2025-02-28 15:41:25.277000,2025,TestSession713546,Summative,SUM,Summative ELPAC Grade 1,ELPAC,01,Complete,Valid,2,1449,,2,1431,10,3,1466,12,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student337,Adam,Diaz,2025-04-23 13:37:22.367000,2025,TestSession527919,Summative,SUM,Summative ELPAC Grade 10,ELPAC,10,Complete,Valid,4,1646,,4,1656,48,4,1635,23,,,,,,,,,,,,,2,3,3,2,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student338,Christine,Santos,2025-02-12 13:39:08.823000,2025,TestSession295394,Summative,SUM,Summative ELPAC Grade 11,ELPAC,11,Complete,Valid,1,1469,,3,1534,20,1,1404,28,,,,,,,,,,,,,2,3,1,1,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student339,Elizabeth,Lee,2025-02-11 17:55:47.713000,2025,TestSession782183,Summative,SUM,Summative ELPAC Grade 12,ELPAC,12,Complete,Valid,3,1601,,4,1584,27,3,1617,21,,,,,,,,,,,,,2,3,2,2,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student340,James,Williams,2025-03-25 15:04:41.213000,2025,TestSession906285,Summative,SUM,Summative ELPAC Grade 2,ELPAC,02,Complete,Valid,3,1476,,3,1474,14,2,1477,11,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student341,Jacob,Mcpherson,2025-03-04 10:41:18.127000,2025,TestSession945262,Summative,SUM,Summative ELPAC Grade 3,ELPAC,03,Complete,Valid,4,1560,,4,1589,29,3,1530,14,,,,,,,,,,,,,3,3,2,2,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student342,Timothy,Davenport,2025-03-04 16:30:08.079000,2025,TestSession884324,Summative,SUM,Summative ELPAC Grade 4,ELPAC,04,Complete,Valid,3,1539,,4,1535,20,3,1543,15,,,,,,,,,,,,,3,2,2,2,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student343,Kimberly,Stewart,2025-02-20 14:26:58.913000,2025,TestSession428386,Summative,SUM,Summative ELPAC Grade 5,ELPAC,05,Complete,Valid,2,1476,,2,1452,13,2,1499,12,,,,,,,,,,,,,1,2,2,2,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student344,Nicholas,Pham,2025-02-28 12:08:15.337000,2025,TestSession767214,Summative,SUM,Summative ELPAC Grade 6,ELPAC,06,Complete,Valid,2,1505,,3,1508,16,2,1502,13,,,,,,,,,,,,,1,3,1,2,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student345,Susan,Nolan,2025-03-14 12:24:03.054000,2025,TestSession703864,Summative,SUM,Summative ELPAC Grade 7,ELPAC,07,Complete,Valid,1,1440,,1,1415,15,1,1465,13,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student346,Michelle,Davis,2025-03-25 12:14:45.008000,2025,TestSession693053,Summative,SUM,Summative ELPAC Grade 8,ELPAC,08,Complete,Valid,4,1627,,4,1602,28,4,1652,29,,,,,,,,,,,,,2,3,3,2,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student347,Elizabeth,Shaw,2025-02-25 18:09:22.177000,2025,TestSession959887,Summative,SUM,Summative ELPAC Grade 9,ELPAC,09,Complete,Valid,2,1532,,2,1483,16,3,1581,18,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student348,Antonio,Proctor,2025-03-28 00:00:00.000000,2025,TestSession565711,Summative,SUM,Summative ELPAC Grade Kindergarten,ELPAC,KG,Complete,Valid,3,1464,,4,1504,21,2,1371,8,,,,,,,,,,,,,3,2,2,1,,,,,,,,,,,,,,,
