Assessment,Assessment Language,State,District,School,Local ID,State ID,FAST ID,First Name,Last Name,Gender,DOB,Race,Special Ed. Status,Grade,Unnamed: 15,Fall aMath Test Theta,Fall aMath Percentile at School,Fall aMath Percentile at LEA,Fall aMath Percentile at Nation,Fall aMath Risk Level,Fall aMath Final Date,Winter aMath Test Theta,Winter aMath Percentile at School,Winter aMath Percentile at LEA,Winter aMath Percentile at Nation,Winter aMath Risk Level,Winter aMath Final Date,Growth Score from Fall to Winter,School Growth Percentile from Fall to Winter,District Growth Percentile from Fall to Winter,National Growth Percentile from Fall to Winter,Growth Percentile by Start Score from Fall to Winter,Spring aMath Test Theta,Spring aMath Percentile at School,Spring aMath Percentile at LEA,Spring aMath Percentile at Nation,Spring aMath Risk Level,Spring aMath Final Date,Growth Score from Fall to Spring,School Growth Percentile from Fall to Spring,District Growth Percentile from Fall to Spring,National Growth Percentile from Fall to Spring,Growth Percentile by Start Score from Fall to Spring,Growth Score from Winter to Spring,School Growth Percentile from Winter to Spring,District Growth Percentile from Winter to Spring,National Growth Percentile from Winter to Spring,Growth Percentile by Start Score from Winter to Spring,Screening Period 4 aMath Test Theta,Screening Period 4 aMath Percentile at School,Screening Period 4 aMath Percentile at LEA,Screening Period 4 aMath Percentile at Nation,Screening Period 4 aMath Risk Level,Screening Period 4 aMath Final Date,Growth Score from Fall to Screening Period 4,School Growth Percentile from Fall to Screening Period 4,District Growth Percentile from Fall to Screening Period 4,National Growth Percentile from Fall to Screening Period 4,Growth Percentile by Start Score from Fall to Screening Period 4,Growth Score from Winter to Screening Period 4,School Growth Percentile from Winter to Screening Period 4,District Growth Percentile from Winter to Screening Period 4,National Growth Percentile from Winter to Screening Period 4,Growth Percentile by Start Score from Winter to Screening Period 4,Growth Score from Spring to Screening Period 4,School Growth Percentile from Spring to Screening Period 4,District Growth Percentile from Spring to Screening Period 4,National Growth Percentile from Spring to Screening Period 4,Growth Percentile by Start Score from Spring to Screening Period 4,Screening Period 5 aMath Test Theta,Screening Period 5 aMath Percentile at School,Screening Period 5 aMath Percentile at LEA,Screening Period 5 aMath Percentile at Nation,Screening Period 5 aMath Risk Level,Screening Period 5 aMath Final Date,Growth Score from Fall to Screening Period 5,School Growth Percentile from Fall to Screening Period 5,District Growth Percentile from Fall to Screening Period 5,National Growth Percentile from Fall to Screening Period 5,Growth Percentile by Start Score from Fall to Screening Period 5,Growth Score from Winter to Screening Period 5,School Growth Percentile from Winter to Screening Period 5,District Growth Percentile from Winter to Screening Period 5,National Growth Percentile from Winter to Screening Period 5,Growth Percentile by Start Score from Winter to Screening Period 5,Growth Score from Spring to Screening Period 5,School Growth Percentile from Spring to Screening Period 5,District Growth Percentile from Spring to Screening Period 5,National Growth Percentile from Spring to Screening Period 5,Growth Percentile by Start Score from Spring to Screening Period 5,Growth Score from Screening Period 4 to Screening Period 5,School Growth Percentile from Screening Period 4 to Screening Period 5,District Growth Percentile from Screening Period 4 to Screening Period 5,National Growth Percentile from Screening Period 4 to Screening Period 5,Growth Percentile by Start Score from Screening Period 4 to Screening Period 5,Fall Quantile,Winter Quantile,Spring Quantile,Screening Period 4 Quantile,Screening Period 5 Quantile
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood North Middle School,69921,605252,178830,CHRISTOPHER,LEE,Male,2016-06-29,,Special Ed,Seven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood West Sr High,28215,605550,551940,MELISSA,JONES,Male,2019-12-06,,Special Ed,Nine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Brown School,37702,605655,111671,CHRISTOPHER,SMITH,Female,2018-08-01,,Special Ed,Four,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood Central High,17987,605076,829206,MELISSA,KIDD,Male,2019-08-10,,Special Ed,Eleven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood North Middle School,57357,605182,553670,SABRINA,MCINTOSH,Male,2016-02-07,,Special Ed,Seven,,202.08871,N/A*,N/A*,4.0,highRisk,9/23/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135Q,,,,
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood West Sr High,36217,605609,849109,KATHLEEN,FORBES,Male,2018-10-02,,Special Ed,Nine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Jury School,88631,605770,901142,CARLOS,MORGAN,Male,2016-02-27,,Special Ed,Two,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood Northwest Middle School,72442,605681,127913,JACOB,KIM,Female,2017-07-04,White,Special Ed,Eight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Townsend Elementary,18039,605690,868300,CASSIE,ACEVEDO,Male,2018-07-21,,Special Ed,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood West Sr High,37053,605117,466414,KATRINA,MIRANDA,Male,2018-02-22,,Special Ed,Nine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood West Middle School,96593,604885,336632,TIFFANY,GORDON,Male,2016-09-08,White,Special Ed,Six,,206.0,,,14.0,someRisk,8/26/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood West Middle School,50813,605439,310741,LINDA,ADAMS,Male,2017-06-15,,Special Ed,Seven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Walker School,47827,604966,872238,TIMOTHY,WILLIAMS,Male,2019-09-12,,Special Ed,Four,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood Central High,97541,605109,779338,AMBER,SMITH,Male,2018-09-21,,Special Ed,Ten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Lusher School,16374,605410,504811,AMANDA,HARRIS,Male,2018-02-22,,Special Ed,One,,187.77931,N/A*,N/A*,37.0,lowRisk,9/23/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EM335Q,,,,
aMath,Assessment Language,MO,Hazelwood School District,Lusher School,72940,605075,205145,ASHLEE,MILLER,Female,2016-11-15,,Special Ed,One,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood West Sr High,73792,605165,487417,DONNA,HUNT,Male,2017-12-13,White,Special Ed,Twelve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood Southeast Middle School,18008,604937,180037,MATTHEW,SNYDER,Male,2017-07-19,,Special Ed,Seven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Lusher School,92164,604959,558404,FELICIA,PAGE,Female,2019-06-11,,Special Ed,One,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood North Middle School,10133,605603,129381,JUDY,INGRAM,Male,2016-10-21,,Special Ed,Eight,,205.00818,35.294117,N/A*,5.0,highRisk,9/19/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235Q,,,,
aMath,Assessment Language,MO,Hazelwood School District,Jury School,91367,604913,552008,CRAIG,BROWN,Male,2017-10-26,,Special Ed,Kindergarten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Arrowpoint Elementary School,80550,605569,326011,AMANDA,KNIGHT,Male,2019-12-14,,Special Ed,Four,,208.18881,100,N/A*,36.0,someRisk,8/27/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340Q,,,,
aMath,Assessment Language,MO,Hazelwood School District,Lusher School,94366,605709,273845,JOE,MORALES,Male,2019-08-20,,Special Ed,One,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Arrowpoint Elementary School,23067,605400,757596,TRACEY,COX,Male,2019-11-28,,Special Ed,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood North Middle School,33553,605668,774795,JOHNNY,ANDERSON,Male,2019-04-14,,Special Ed,Eight,,211.90144,58.82353,N/A*,15.0,someRisk,10/9/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470Q,,,,
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood West Sr High,87412,605614,385627,MARVIN,BELL,Male,2017-01-14,,Special Ed,Ten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Walker School,26140,605313,900091,BARBARA,BROWN,Female,2018-06-23,White,Special Ed,One,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood Southeast Middle School,19963,605706,760162,RICHARD,MELENDEZ,Male,2016-02-08,,Special Ed,Six,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Walker School,60498,604978,510721,TRACY,HALL,Female,2019-09-13,White,Special Ed,Five,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood Central Middle School,10856,605491,535216,BONNIE,BARRETT,Female,2019-12-25,,Special Ed,Seven,,204.93886,46.666668,N/A*,6.0,highRisk,9/15/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235Q,,,,
aMath,Assessment Language,MO,Hazelwood School District,Barrington Elementary,15235,605426,378006,LARRY,STEWART,Female,2019-09-12,,Special Ed,Five,,193.5937,N/A*,N/A*,1.0,highRisk,9/11/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EM135Q,,,,
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood Central High,12884,605027,878521,CAROLYN,STEPHENS,Female,2019-02-27,,Special Ed,Nine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Lusher School,36772,605232,229167,TODD,WOODARD,Male,2018-11-06,,Special Ed,Four,,201.5792,N/A*,N/A*,16.0,someRisk,9/4/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135Q,,,,
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood Central High,34783,605208,827867,STEVEN,BERRY,Male,2017-08-08,,Special Ed,Nine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood Central Middle School,62840,605473,117030,DESIREE,JORDAN,Female,2019-06-26,,Special Ed,Eight,,195.70648,16.666666,N/A*,1.0,highRisk,9/10/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EM65Q,,,,
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood Central High,70044,605179,421874,JESSICA,ROBINSON,Female,2019-08-17,,Special Ed,Nine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood North Middle School,62347,605400,298933,STEPHANIE,PORTER,Male,2016-04-25,,Special Ed,Seven,,189.3123,N/A*,N/A*,1.0,highRisk,8/27/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EM300Q,,,,
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood Southeast Middle School,23487,605665,283680,KAITLYN,WRIGHT,Male,2019-11-30,,Special Ed,Eight,,225.77844,100,N/A*,49.0,lowRisk,9/5/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945Q,,,,
aMath,Assessment Language,MO,Hazelwood School District,Brown School,87230,605661,876469,STEVEN,HEBERT,Male,2019-11-18,,Special Ed,One,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood Southeast Middle School,79123,605268,662463,MISTY,HARRISON,Male,2019-03-11,,Special Ed,Seven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood Opportunity Center,10204,605482,315568,JESSICA,GREEN,Male,2019-06-15,,Special Ed,Eleven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood East High,32172,605593,201477,WILLIAM,BERNARD,Male,2016-04-22,,Special Ed,Eleven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood Northwest Middle School,50892,605580,226684,ROBERT,EVANS,Male,2017-10-13,,Special Ed,Seven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood Northwest Middle School,28232,605194,108438,TIMOTHY,YOUNG,Male,2016-12-11,,Special Ed,Seven,,191.57005,N/A*,N/A*,1.0,highRisk,9/2/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EM200Q,,,,
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood Northwest Middle School,33817,605167,205261,SHERRY,BAKER,Female,2017-10-11,,Special Ed,Six,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood Central High,29805,604887,234885,DONNA,WEBB,Male,2018-05-21,,Special Ed,Ten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood West Middle School,20379,605362,892153,MATTHEW,GONZALEZ,Male,2018-05-31,White,Special Ed,Eight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Walker School,10329,605242,530046,LORI,BUCK,Male,2017-01-18,,Special Ed,Five,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Walker School,63578,605765,756992,JESSE,WOODWARD,Female,2017-02-08,,Special Ed,One,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood West Sr High,80698,605609,960955,GLORIA,COX,Female,2019-03-14,,Special Ed,Ten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood North Middle School,56622,605086,108106,EMILY,MEYERS,Female,2017-10-03,,Special Ed,Eight,,204.38815,32.35294,N/A*,4.0,highRisk,9/26/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205Q,,,,
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood West Middle School,11620,604899,806062,PATRICIA,CRUZ,Male,2018-10-17,White,Special Ed,Six,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood Southeast Middle School,87473,605746,161528,NICOLE,NUNEZ,Male,2018-07-18,,Special Ed,Six,,206.13142,N/A*,N/A*,15.0,someRisk,9/8/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270Q,,,,
aMath,Assessment Language,MO,Hazelwood School District,Keeven School,85418,604958,975476,JOHN,DAVIS,Male,2016-03-23,,Special Ed,Two,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Twillman School,63302,605274,938002,MICHAEL,ROGERS,Male,2017-12-21,,Special Ed,Kindergarten,,168.82422,N/A*,N/A*,4.0,highRisk,9/17/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EM975Q,,,,
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood East High,78878,605224,242903,MICHAEL,VALENTINE,Male,2019-02-22,,Special Ed,Twelve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood Central High,32791,605033,913418,KAYLA,DIXON,Male,2018-06-24,,Special Ed,Twelve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood Central High,56380,605645,304053,HEATHER,GUERRERO,Male,2018-09-01,,Special Ed,Eleven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood West Sr High,42309,605624,289154,TAMMY,MCCLURE,Female,2017-03-18,,Special Ed,Ten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood West Sr High,36387,605204,418174,KIMBERLY,RAMSEY,Male,2016-12-13,White,Special Ed,Eleven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood Central High,31651,605248,322297,AUSTIN,PHILLIPS,Male,2016-02-04,White,Special Ed,Nine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood Northwest Middle School,72165,605639,589652,SAMANTHA,POWELL,Male,2018-05-28,,Special Ed,Seven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood East High,38593,605447,303249,GARY,COX,Male,2016-11-08,,Special Ed,Nine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood West Sr High,59795,605192,816971,DANIEL,WISE,Male,2019-10-10,,Special Ed,Nine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood West Middle School,27319,605075,200011,AMY,MUELLER,Male,2019-04-15,,Special Ed,Six,,187.3905,N/A*,N/A*,1.0,highRisk,9/10/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EM370Q,,,,
aMath,Assessment Language,MO,Hazelwood School District,Jury School,99310,605678,654079,ROBERT,JACOBS,Female,2018-04-12,,Special Ed,Two,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood East High,16405,605463,235880,ANNE,BERGER,Male,2017-11-28,,Special Ed,Nine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood East High,60621,605756,894445,DEREK,BROWN,Male,2017-09-06,,Special Ed,Nine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood North Middle School,58348,605163,990717,JULIE,OROZCO,Male,2017-08-06,,Special Ed,Seven,,193.41618,N/A*,N/A*,1.0,highRisk,9/2/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EM165Q,,,,
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood Northwest Middle School,79339,605104,453000,JEREMY,ALLEN,Female,2017-07-28,,Special Ed,Eight,,191.89767,N/A*,N/A*,1.0,highRisk,9/4/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EM200Q,,,,
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood East High,32948,604824,958974,AMBER,DAVIS,Male,2017-08-12,,Special Ed,Nine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Hazelwood East High,15212,605043,421768,JOSEPH,HALL,Male,2019-11-15,,Special Ed,Nine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMath,Assessment Language,MO,Hazelwood School District,Barrington Elementary,38394,604951,544339,LUIS,HOLT,Female,2016-11-25,,Special Ed,Five,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
