Assessment,Assessment Language,State,District,School,Local ID,State ID,FAST ID,First Name,Last Name,Gender,DOB,Race,Special Ed. Status,Grade,Season,Final_Date,early_reading_english_composite_score,early_reading_english_percentile_at_school,early_reading_english_percentile_at_lea,early_reading_english_percentile_at_nation,early_reading_english_risk_level,concepts_of_print_total_items,concepts_of_print_items_correct,concepts_of_print_ic_per_minute,concepts_of_print_error_total_items_items_correct,concepts_of_print_percentile_at_school,concepts_of_print_percentile_at_lea,concepts_of_print_percentile_at_nation,concepts_of_print_risk_level,decodable_words_total_words_read,decodable_words_words_read_correct,decodable_words_wrc_per_minute,decodable_words_percentile_at_school,decodable_words_percentile_at_lea,decodable_words_percentile_at_nation,decodable_words_risk_level,letter_names_total_words_read,letter_names_words_read_correct,letter_names_wrc_per_minute,letter_names_percentile_at_school,letter_names_percentile_at_lea,letter_names_percentile_at_nation,letter_names_risk_level,letter_sounds_total_words_read,letter_sounds_words_read_correct,letter_sounds_wrc_per_minute,letter_sounds_percentile_at_school,letter_sounds_percentile_at_lea,letter_sounds_percentile_at_nation,letter_sounds_risk_level,nonsense_words_total_words_read,nonsense_words_words_read_correct,nonsense_words_wrc_per_minute,nonsense_words_percentile_at_school,nonsense_words_percentile_at_lea,nonsense_words_percentile_at_nation,nonsense_words_risk_level,onset_sounds_total_items,onset_sounds_items_correct,onset_sounds_ic_per_minute,onset_sounds_error_total_items_items_correct,onset_sounds_percentile_at_school,onset_sounds_percentile_at_lea,onset_sounds_percentile_at_nation,onset_sounds_risk_level,oral_repetition_total_items,oral_repetition_items_correct,oral_repetition_ic_per_minute,oral_repetition_error_total_items_items_correct,oral_repetition_percentile_at_school,oral_repetition_percentile_at_lea,oral_repetition_percentile_at_nation,oral_repetition_risk_level,word_rhyming_total_items,word_rhyming_items_correct,word_rhyming_ic_per_minute,word_rhyming_error_total_items_items_correct,word_rhyming_percentile_at_school,word_rhyming_percentile_at_lea,word_rhyming_percentile_at_nation,word_rhyming_risk_level,sentence_reading_total_words_read,sentence_reading_words_read_correct,sentence_reading_wrc_per_minute,sentence_reading_percentile_at_school,sentence_reading_percentile_at_lea,sentence_reading_percentile_at_nation,sentence_reading_risk_level,sight_words_total_words_read,sight_words_words_read_correct,sight_words_wrc_per_minute,sight_words_percentile_at_school,sight_words_percentile_at_lea,sight_words_percentile_at_nation,sight_words_risk_level,word_blending_total_items,word_blending_items_correct,word_blending_ic_per_minute,word_blending_error_total_items_items_correct,word_blending_percentile_at_school,word_blending_percentile_at_lea,word_blending_percentile_at_nation,word_blending_risk_level,word_segmenting_total_items,word_segmenting_items_correct,word_segmenting_ic_per_minute,word_segmenting_error_total_items_items_correct,word_segmenting_percentile_at_school,word_segmenting_percentile_at_lea,word_segmenting_percentile_at_nation,word_segmenting_risk_level,cbmr_english_total_words_read,cbmr_english_words_read_correct,cbmr_english_wrc_per_minute,cbmr_english_median_accuracy,cbmr_english_error_twr_wrc,cbmr_english_percentile_at_school,cbmr_english_percentile_at_lea,cbmr_english_percentile_at_nation,cbmr_english_risk_level,decodable_words_error,letter_names_error,letter_sounds_error,nonsense_words_error,sentence_reading_error,sight_words_error,growth_score_from_fall,school_growth_percentile_from_fall,district_growth_percentile_from_fall,national_growth_percentile_from_fall,growth_percentile_by_start_score_from_fall,growth_score_from_winter,school_growth_percentile_from_winter,district_growth_percentile_from_winter,national_growth_percentile_from_winter,growth_percentile_by_start_score_from_winter,growth_score_from_spring,school_growth_percentile_from_spring,district_growth_percentile_from_spring,national_growth_percentile_from_spring,growth_percentile_by_start_score_from_spring,growth_score_from_screening_period_4,school_growth_percentile_from_screening_period_4,district_growth_percentile_from_screening_period_4,national_growth_percentile_from_screening_period_4,growth_percentile_by_start_score_from_screening_period_4
Early Reading English,,,,,,,,,,,,,,Kindergarten,Spring,3/24/2023,54,12.087913,23.011364,12,highRisk,,,,,,,,,,,,,,,,,,,,,,,18,14,14,4.3956046,11.363636,4,highRisk,8,7,7,15.384615,27.130682,17,someRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,1,1,4.3956046,8.664773,5,highRisk,,,,,,,,,34,31,22.96,3,67.03297,54.971592,58,lowRisk,,,,,,,,,,,,4,1,,10,0.57211536,18.424566,8.462838,5,5,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Spring,3/24/2023,54,12.087913,23.011364,12,highRisk,,,,,,,,,,,,,,,,,,,,,,,18,14,14,4.3956046,11.363636,4,highRisk,8,7,7,15.384615,27.130682,17,someRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,1,1,4.3956046,8.664773,5,highRisk,,,,,,,,,34,31,22.96,3,67.03297,54.971592,58,lowRisk,,,,,,,,,,,,4,1,,10,0.9560976,87.38318,54.619934,46,57,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/28/2022,40,18.181818,19.213974,11,highRisk,,,,,,,,,,,,,,,,,,,,,,,23,19,19,31.818182,39.389534,23,someRisk,8,5,5,34.090908,42.50364,31,someRisk,16,11,5.2,5,11.363636,14.098837,10,highRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,4,4.9,30,5.681818,9.606987,7,highRisk,,,,,,,,,,,,4,3,,,0.8235294,13.487739,25.827927,31,51,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/28/2022,40,18.181818,19.213974,11,highRisk,,,,,,,,,,,,,,,,,,,,,,,23,19,19,31.818182,39.389534,23,someRisk,8,5,5,34.090908,42.50364,31,someRisk,16,11,5.2,5,11.363636,14.098837,10,highRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,4,4.9,30,5.681818,9.606987,7,highRisk,,,,,,,,,,,,4,3,,,1.371134,52.0436,72.747955,84,87,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/28/2022,40,18.181818,19.213974,11,highRisk,,,,,,,,,,,,,,,,,,,,,,,23,19,19,31.818182,39.389534,23,someRisk,8,5,5,34.090908,42.50364,31,someRisk,16,11,5.2,5,11.363636,14.098837,10,highRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,4,4.9,30,5.681818,9.606987,7,highRisk,,,,,,,,,,,,4,3,,,0.8842105,16.961853,30.336227,37,56,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/28/2022,40,18.181818,19.213974,11,highRisk,,,,,,,,,,,,,,,,,,,,,,,23,19,19,31.818182,39.389534,23,someRisk,8,5,5,34.090908,42.50364,31,someRisk,16,11,5.2,5,11.363636,14.098837,10,highRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,4,4.9,30,5.681818,9.606987,7,highRisk,,,,,,,,,,,,4,3,,,1.4285715,63.623978,79.02587,87,93,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/28/2022,40,18.181818,19.213974,11,highRisk,,,,,,,,,,,,,,,,,,,,,,,23,19,19,31.818182,39.389534,23,someRisk,8,5,5,34.090908,42.50364,31,someRisk,16,11,5.2,5,11.363636,14.098837,10,highRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,4,4.9,30,5.681818,9.606987,7,highRisk,,,,,,,,,,,,4,3,,,0.7291666,9.809264,19.592146,22,37,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/28/2022,40,18.181818,19.213974,11,highRisk,,,,,,,,,,,,,,,,,,,,,,,23,19,19,31.818182,39.389534,23,someRisk,8,5,5,34.090908,42.50364,31,someRisk,16,11,5.2,5,11.363636,14.098837,10,highRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,4,4.9,30,5.681818,9.606987,7,highRisk,,,,,,,,,,,,4,3,,,1.5098039,75.54496,84.45268,91,93,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/28/2022,40,18.181818,19.213974,11,highRisk,,,,,,,,,,,,,,,,,,,,,,,23,19,19,31.818182,39.389534,23,someRisk,8,5,5,34.090908,42.50364,31,someRisk,16,11,5.2,5,11.363636,14.098837,10,highRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,4,4.9,30,5.681818,9.606987,7,highRisk,,,,,,,,,,,,4,3,,,0.36082473,1.226158,6.707677,5,22,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/28/2022,40,18.181818,19.213974,11,highRisk,,,,,,,,,,,,,,,,,,,,,,,23,19,19,31.818182,39.389534,23,someRisk,8,5,5,34.090908,42.50364,31,someRisk,16,11,5.2,5,11.363636,14.098837,10,highRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,4,4.9,30,5.681818,9.606987,7,highRisk,,,,,,,,,,,,4,3,,,1.2788461,56.08726,64.717285,77,86,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/28/2022,40,18.181818,19.213974,11,highRisk,,,,,,,,,,,,,,,,,,,,,,,23,19,19,31.818182,39.389534,23,someRisk,8,5,5,34.090908,42.50364,31,someRisk,16,11,5.2,5,11.363636,14.098837,10,highRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,4,4.9,30,5.681818,9.606987,7,highRisk,,,,,,,,,,,,4,3,,,1.0315789,22.820164,41.392097,53,76,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/28/2022,40,18.181818,19.213974,11,highRisk,,,,,,,,,,,,,,,,,,,,,,,23,19,19,31.818182,39.389534,23,someRisk,8,5,5,34.090908,42.50364,31,someRisk,16,11,5.2,5,11.363636,14.098837,10,highRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,4,4.9,30,5.681818,9.606987,7,highRisk,,,,,,,,,,,,4,3,,,1.298969,47.411446,66.71442,79,86,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/28/2022,40,18.181818,19.213974,11,highRisk,,,,,,,,,,,,,,,,,,,,,,,23,19,19,31.818182,39.389534,23,someRisk,8,5,5,34.090908,42.50364,31,someRisk,16,11,5.2,5,11.363636,14.098837,10,highRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,4,4.9,30,5.681818,9.606987,7,highRisk,,,,,,,,,,,,4,3,,,1.3571428,50.88556,72.031685,83,88,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/28/2022,40,18.181818,19.213974,11,highRisk,,,,,,,,,,,,,,,,,,,,,,,23,19,19,31.818182,39.389534,23,someRisk,8,5,5,34.090908,42.50364,31,someRisk,16,11,5.2,5,11.363636,14.098837,10,highRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,4,4.9,30,5.681818,9.606987,7,highRisk,,,,,,,,,,,,4,3,,,1.2526317,42.779293,62.273533,75,81,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/28/2022,40,18.181818,19.213974,11,highRisk,,,,,,,,,,,,,,,,,,,,,,,23,19,19,31.818182,39.389534,23,someRisk,8,5,5,34.090908,42.50364,31,someRisk,16,11,5.2,5,11.363636,14.098837,10,highRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,4,4.9,30,5.681818,9.606987,7,highRisk,,,,,,,,,,,,4,3,,,0.44210526,3.746594,8.426729,7,30,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/28/2022,40,18.181818,19.213974,11,highRisk,,,,,,,,,,,,,,,,,,,,,,,23,19,19,31.818182,39.389534,23,someRisk,8,5,5,34.090908,42.50364,31,someRisk,16,11,5.2,5,11.363636,14.098837,10,highRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,4,4.9,30,5.681818,9.606987,7,highRisk,,,,,,,,,,,,4,3,,,0.875,15.803815,29.156485,36,65,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/28/2022,40,18.181818,19.213974,11,highRisk,,,,,,,,,,,,,,,,,,,,,,,23,19,19,31.818182,39.389534,23,someRisk,8,5,5,34.090908,42.50364,31,someRisk,16,11,5.2,5,11.363636,14.098837,10,highRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,4,4.9,30,5.681818,9.606987,7,highRisk,,,,,,,,,,,,4,3,,,1.0566038,63.351135,43.692593,56,59,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/28/2022,40,18.181818,19.213974,11,highRisk,,,,,,,,,,,,,,,,,,,,,,,23,19,19,31.818182,39.389534,23,someRisk,8,5,5,34.090908,42.50364,31,someRisk,16,11,5.2,5,11.363636,14.098837,10,highRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,4,4.9,30,5.681818,9.606987,7,highRisk,,,,,,,,,,,,4,3,,,0.73333335,38.518024,19.735401,23,43,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/28/2022,40,18.181818,19.213974,11,highRisk,,,,,,,,,,,,,,,,,,,,,,,23,19,19,31.818182,39.389534,23,someRisk,8,5,5,34.090908,42.50364,31,someRisk,16,11,5.2,5,11.363636,14.098837,10,highRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,4,4.9,30,5.681818,9.606987,7,highRisk,,,,,,,,,,,,4,3,,,1.1121495,69.15888,50.644646,61,78,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/28/2022,40,18.181818,19.213974,11,highRisk,,,,,,,,,,,,,,,,,,,,,,,23,19,19,31.818182,39.389534,23,someRisk,8,5,5,34.090908,42.50364,31,someRisk,16,11,5.2,5,11.363636,14.098837,10,highRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,4,4.9,30,5.681818,9.606987,7,highRisk,,,,,,,,,,,,4,3,,,0.13084112,2.3364487,0.7078453,1,4,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/28/2022,40,18.181818,19.213974,11,highRisk,,,,,,,,,,,,,,,,,,,,,,,23,19,19,31.818182,39.389534,23,someRisk,8,5,5,34.090908,42.50364,31,someRisk,16,11,5.2,5,11.363636,14.098837,10,highRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,4,4.9,30,5.681818,9.606987,7,highRisk,,,,,,,,,,,,4,3,,,0.41584158,17.75701,7.457656,6,14,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/28/2022,40,18.181818,19.213974,11,highRisk,,,,,,,,,,,,,,,,,,,,,,,23,19,19,31.818182,39.389534,23,someRisk,8,5,5,34.090908,42.50364,31,someRisk,16,11,5.2,5,11.363636,14.098837,10,highRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,4,4.9,30,5.681818,9.606987,7,highRisk,,,,,,,,,,,,4,3,,,1.2142857,78.37116,59.231483,72,77,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/28/2022,40,18.181818,19.213974,11,highRisk,,,,,,,,,,,,,,,,,,,,,,,23,19,19,31.818182,39.389534,23,someRisk,8,5,5,34.090908,42.50364,31,someRisk,16,11,5.2,5,11.363636,14.098837,10,highRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,4,4.9,30,5.681818,9.606987,7,highRisk,,,,,,,,,,,,4,3,,,1.1442307,72.63017,53.60243,65,72,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/28/2022,40,18.181818,19.213974,11,highRisk,,,,,,,,,,,,,,,,,,,,,,,23,19,19,31.818182,39.389534,23,someRisk,8,5,5,34.090908,42.50364,31,someRisk,16,11,5.2,5,11.363636,14.098837,10,highRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,4,4.9,30,5.681818,9.606987,7,highRisk,,,,,,,,,,,,4,3,,,0.83168316,45.72764,26.114435,32,35,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/28/2022,40,18.181818,19.213974,11,highRisk,,,,,,,,,,,,,,,,,,,,,,,23,19,19,31.818182,39.389534,23,someRisk,8,5,5,34.090908,42.50364,31,someRisk,16,11,5.2,5,11.363636,14.098837,10,highRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,4,4.9,30,5.681818,9.606987,7,highRisk,,,,,,,,,,,,4,3,,,0.91588783,51.721558,31.701357,40,46,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/28/2022,40,18.181818,19.213974,11,highRisk,,,,,,,,,,,,,,,,,,,,,,,23,19,19,31.818182,39.389534,23,someRisk,8,5,5,34.090908,42.50364,31,someRisk,16,11,5.2,5,11.363636,14.098837,10,highRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,4,4.9,30,5.681818,9.606987,7,highRisk,,,,,,,,,,,,4,3,,,1.046729,62.275448,42.79936,54,58,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/28/2022,40,18.181818,19.213974,11,highRisk,,,,,,,,,,,,,,,,,,,,,,,23,19,19,31.818182,39.389534,23,someRisk,8,5,5,34.090908,42.50364,31,someRisk,16,11,5.2,5,11.363636,14.098837,10,highRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,4,4.9,30,5.681818,9.606987,7,highRisk,,,,,,,,,,,,4,3,,,1.6851852,98.27844,92.49178,95,97,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/28/2022,40,18.181818,19.213974,11,highRisk,,,,,,,,,,,,,,,,,,,,,,,23,19,19,31.818182,39.389534,23,someRisk,8,5,5,34.090908,42.50364,31,someRisk,16,11,5.2,5,11.363636,14.098837,10,highRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,4,4.9,30,5.681818,9.606987,7,highRisk,,,,,,,,,,,,4,3,,,1.0714285,64.485985,45.521194,57,68,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/28/2022,40,18.181818,19.213974,11,highRisk,,,,,,,,,,,,,,,,,,,,,,,23,19,19,31.818182,39.389534,23,someRisk,8,5,5,34.090908,42.50364,31,someRisk,16,11,5.2,5,11.363636,14.098837,10,highRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,4,4.9,30,5.681818,9.606987,7,highRisk,,,,,,,,,,,,4,3,,,1.372549,93.257675,73.03446,84,91,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/28/2022,40,18.181818,19.213974,11,highRisk,,,,,,,,,,,,,,,,,,,,,,,23,19,19,31.818182,39.389534,23,someRisk,8,5,5,34.090908,42.50364,31,someRisk,16,11,5.2,5,11.363636,14.098837,10,highRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,4,4.9,30,5.681818,9.606987,7,highRisk,,,,,,,,,,,,4,3,,,0.5943396,11.601796,13.103564,13,15,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/28/2022,40,18.181818,19.213974,11,highRisk,,,,,,,,,,,,,,,,,,,,,,,23,19,19,31.818182,39.389534,23,someRisk,8,5,5,34.090908,42.50364,31,someRisk,16,11,5.2,5,11.363636,14.098837,10,highRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,4,4.9,30,5.681818,9.606987,7,highRisk,,,,,,,,,,,,4,3,,,1.5188679,94.68563,84.8993,91,94,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/28/2022,40,18.181818,19.213974,11,highRisk,,,,,,,,,,,,,,,,,,,,,,,23,19,19,31.818182,39.389534,23,someRisk,8,5,5,34.090908,42.50364,31,someRisk,16,11,5.2,5,11.363636,14.098837,10,highRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,4,4.9,30,5.681818,9.606987,7,highRisk,,,,,,,,,,,,4,3,,,1.3263159,88.651535,69.30142,81,87,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/28/2022,40,18.181818,19.213974,11,highRisk,,,,,,,,,,,,,,,,,,,,,,,23,19,19,31.818182,39.389534,23,someRisk,8,5,5,34.090908,42.50364,31,someRisk,16,11,5.2,5,11.363636,14.098837,10,highRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,4,4.9,30,5.681818,9.606987,7,highRisk,,,,,,,,,,,,4,3,,,0.13207547,0,0.85109967,1,5,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/28/2022,40,18.181818,19.213974,11,highRisk,,,,,,,,,,,,,,,,,,,,,,,23,19,19,31.818182,39.389534,23,someRisk,8,5,5,34.090908,42.50364,31,someRisk,16,11,5.2,5,11.363636,14.098837,10,highRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,4,4.9,30,5.681818,9.606987,7,highRisk,,,,,,,,,,,,4,3,,,1.1553397,74.96662,54.88329,66,72,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/28/2022,40,18.181818,19.213974,11,highRisk,,,,,,,,,,,,,,,,,,,,,,,23,19,19,31.818182,39.389534,23,someRisk,8,5,5,34.090908,42.50364,31,someRisk,16,11,5.2,5,11.363636,14.098837,10,highRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,4,4.9,30,5.681818,9.606987,7,highRisk,,,,,,,,,,,,4,3,,,0.6057693,29.439253,14.215893,14,22,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/28/2022,40,18.181818,19.213974,11,highRisk,,,,,,,,,,,,,,,,,,,,,,,23,19,19,31.818182,39.389534,23,someRisk,8,5,5,34.090908,42.50364,31,someRisk,16,11,5.2,5,11.363636,14.098837,10,highRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,4,4.9,30,5.681818,9.606987,7,highRisk,,,,,,,,,,,,4,3,,,0.26666668,7.009346,3.5392265,3,5,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/28/2022,40,18.181818,19.213974,11,highRisk,,,,,,,,,,,,,,,,,,,,,,,23,19,19,31.818182,39.389534,23,someRisk,8,5,5,34.090908,42.50364,31,someRisk,16,11,5.2,5,11.363636,14.098837,10,highRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,4,4.9,30,5.681818,9.606987,7,highRisk,,,,,,,,,,,,4,3,,,1.1226414,70.293724,51.622147,63,69,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/28/2022,40,18.181818,19.213974,11,highRisk,,,,,,,,,,,,,,,,,,,,,,,23,19,19,31.818182,39.389534,23,someRisk,8,5,5,34.090908,42.50364,31,someRisk,16,11,5.2,5,11.363636,14.098837,10,highRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,4,4.9,30,5.681818,9.606987,7,highRisk,,,,,,,,,,,,4,3,,,0.875,50.33378,29.156485,36,55,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/28/2022,40,18.181818,19.213974,11,highRisk,,,,,,,,,,,,,,,,,,,,,,,23,19,19,31.818182,39.389534,23,someRisk,8,5,5,34.090908,42.50364,31,someRisk,16,11,5.2,5,11.363636,14.098837,10,highRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,4,4.9,30,5.681818,9.606987,7,highRisk,,,,,,,,,,,,4,3,,,0.28571427,9.479305,4.4661665,3,12,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/28/2022,40,18.181818,19.213974,11,highRisk,,,,,,,,,,,,,,,,,,,,,,,23,19,19,31.818182,39.389534,23,someRisk,8,5,5,34.090908,42.50364,31,someRisk,16,11,5.2,5,11.363636,14.098837,10,highRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,4,4.9,30,5.681818,9.606987,7,highRisk,,,,,,,,,,,,4,3,,,0.9578947,58.544727,35.080475,45,58,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Winter,11/28/2022,40,18.181818,19.213974,11,highRisk,,,,,,,,,,,,,,,,,,,,,,,23,19,19,31.818182,39.389534,23,someRisk,8,5,5,34.090908,42.50364,31,someRisk,16,11,5.2,5,11.363636,14.098837,10,highRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,4,4.9,30,5.681818,9.606987,7,highRisk,,,,,,,,,,,,4,3,,,1.2307693,81.7757,61.2539,73,84,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Fall,8/17/2022,30,45.238094,42.410713,26,someRisk,12,8,4.32,4,67.85714,60.416668,55,lowRisk,,,,,,,,24,7,7,45.238094,41.666668,26,someRisk,10,1,1.58,42.857143,46.57738,29,someRisk,,,,,,,,16,8,3.4,8,46.42857,42.559525,27,someRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,9,,,,,,,,,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Spring,3/20/2023,58,23.076923,37.784092,21,someRisk,,,,,,,,,,,,,,,,,,,,,,,35,32,32,32.967033,47.44318,23,someRisk,9,6,6,10.989011,22.017046,14,someRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,7,7,29.67033,39.914772,25,someRisk,,,,,,,,,34,32,46.83,2,75.82417,63.920456,70,lowRisk,,,,,,,,,,,,3,3,,14,0.8348624,19.00545,33.93581,28,49,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Spring,3/20/2023,58,23.076923,37.784092,21,someRisk,,,,,,,,,,,,,,,,,,,,,,,35,32,32,32.967033,47.44318,23,someRisk,9,6,6,10.989011,22.017046,14,someRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,7,7,29.67033,39.914772,25,someRisk,,,,,,,,,34,32,46.83,2,75.82417,63.920456,70,lowRisk,,,,,,,,,,,,3,3,,14,0.9116279,39.032696,46.807434,39,54,,,,,,,,,,,,,,,
Early Reading English,,,,,,,,,,,,,,Kindergarten,Spring,3/20/2023,58,23.076923,37.784092,21,someRisk,,,,,,,,,,,,,,,,,,,,,,,35,32,32,32.967033,47.44318,23,someRisk,9,6,6,10.989011,22.017046,14,someRisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,7,7,29.67033,39.914772,25,someRisk,,,,,,,,,34,32,46.83,2,75.82417,63.920456,70,lowRisk,,,,,,,,,,,,3,3,,14,1.139535,83.78747,80.78548,72,85,,,,,,,,,,,,,,,
