student_number,suns,firstname,lastname,middlename,dob,gendercode,ishispanic,reportingethnicity,testfamilydefinition,administration,startdate,enddate,collectionid,schoolyear,districtcode,testadministration,datetaken,schoolcode,id,studentid,gradelevel,motorscore,motorpercentile,conceptsscore,conceptspercentile,languagescore,languagepercentile,totalscore,totalpercentile,transferitemid,source,_enrich_cansubmit,_enrich_datecollected,_enrich_datemodified,_enrich_datesubmitted,_enrich_errorcount,_enrich_externalid,_enrich_fileid,_enrich_id,_enrich_infocount,_enrich_isedited,_enrich_warningcount
11146,1111111146,Name36,LastName36,MiddleName36,2011-12-14T00:00:00Z,F,FALSE,B,DIAL-3 / DIAL-4,Spring 2016 DIAL-4,2016-03-03T00:00:00Z,2016-06-29T00:00:00Z,DIAH,2025,3205,D9233E5E-7D14-4519-9998-8A05C418AB65,2016-05-27T00:00:00Z,42,B932D983-8906-492B-B3FA-8601B7AE8713,3F33E349-A990-44A0-B96A-31D0BB005CBE,PK,20,32,20,37,24,81,,,,,TRUE,2024-11-25T11:45:34.183Z,2024-11-25T11:45:34.183Z,,0,f1daf6c7-4f33-454c-8200-5fdeef64b01e,10C21A26-AE6E-4EB0-8C42-34707A632526,3209450D-9C54-4C46-97C2-3DC33B2B450F,0,FALSE,0
11147,1111111147,Name37,LastName37,MiddleName37,2012-02-02T00:00:00Z,F,FALSE,B,DIAL-3 / DIAL-4,Spring 2016 DIAL-4,2016-03-03T00:00:00Z,2016-06-29T00:00:00Z,DIAH,2025,3205,D9233E5E-7D14-4519-9998-8A05C418AB65,2016-05-31T00:00:00Z,47,544BEFFB-D980-46D7-8F90-88F6CC896AC1,A2104723-FAA5-477E-A957-31958FB6BA1A,PK,16,17,17,25,18,51,,,,,TRUE,2024-11-25T11:45:34.183Z,2024-11-25T11:45:34.183Z,,0,02249185-9fb6-43bc-96ea-2a7d16090c2e,10C21A26-AE6E-4EB0-8C42-34707A632526,8BB596C9-DBAC-4505-9F96-DE9E8ABF09AA,0,FALSE,0
11148,1111111148,Name38,LastName38,MiddleName38,2011-10-15T00:00:00Z,M,FALSE,M,DIAL-3 / DIAL-4,Spring 2016 DIAL-4,2016-03-03T00:00:00Z,2016-06-29T00:00:00Z,DIAH,2025,3205,D9233E5E-7D14-4519-9998-8A05C418AB65,2016-06-01T00:00:00Z,49,4B79E397-B887-4DB2-9550-5712D5B503D5,41B7C1F7-44D6-4197-AD1A-30AD4161D49E,PK,14,3,22,44,21,57,,,,,TRUE,2024-11-25T11:45:34.183Z,2024-11-25T11:45:34.183Z,,0,fbd9b901-dfd5-453c-b7f5-f960c2c986d8,10C21A26-AE6E-4EB0-8C42-34707A632526,2790E2F3-AFFB-451C-8F22-AE76E3AEF187,0,FALSE,0
11149,1111111149,Name39,LastName39,MiddleName39,2011-12-09T00:00:00Z,M,FALSE,B,DIAL-3 / DIAL-4,Spring 2016 DIAL-4,2016-03-03T00:00:00Z,2016-06-29T00:00:00Z,DIAH,2025,3205,D9233E5E-7D14-4519-9998-8A05C418AB65,2016-06-01T00:00:00Z,56,F1419B71-8C35-49B8-A5C0-A7E419CD99DC,A999F50C-C670-4891-82E6-309C4DF48444,PK,8,1,16,15,17,37,,,,,TRUE,2024-11-25T11:45:34.183Z,2024-11-25T11:45:34.183Z,,0,616544ac-912f-420a-9d8d-10542cbee536,10C21A26-AE6E-4EB0-8C42-34707A632526,800A6092-99F7-4DFA-A28A-D9C95E54397C,0,FALSE,0
11150,1111111150,Name40,LastName40,MiddleName40,2011-09-21T00:00:00Z,M,FALSE,B,DIAL-3 / DIAL-4,Spring 2016 DIAL-4,2016-03-03T00:00:00Z,2016-06-29T00:00:00Z,DIAH,2025,3205,D9233E5E-7D14-4519-9998-8A05C418AB65,2016-05-31T00:00:00Z,48,9A53D928-EC69-417C-9550-2D57323ED96E,BF2AEDCA-031B-475A-95EC-2D8ABB10F301,PK,18,8,18,14,19,35,,,,,TRUE,2024-11-25T11:45:34.183Z,2024-11-25T11:45:34.183Z,,0,e0dc1e31-54a4-4fdc-9d97-dbabc12b10dc,10C21A26-AE6E-4EB0-8C42-34707A632526,55D73829-746E-439A-8EEF-CD0F344DB4F1,0,FALSE,0
11151,1111111151,Name41,LastName41,MiddleName41,2012-08-16T00:00:00Z,F,FALSE,W,DIAL-3 / DIAL-4,Spring 2016 DIAL-4,2016-03-03T00:00:00Z,2016-06-29T00:00:00Z,DIAH,2025,3205,D9233E5E-7D14-4519-9998-8A05C418AB65,2016-06-02T00:00:00Z,49,4F5E904B-289C-444F-A23C-ADAA1A38A74C,50F73DEB-6E2C-46E5-A925-2A26E6B83A25,PK,3,1,13,21,11,28,,,,,TRUE,2024-11-25T11:45:34.183Z,2024-11-25T11:45:34.183Z,,0,f05de814-036a-4fff-87ae-33799141ec89,10C21A26-AE6E-4EB0-8C42-34707A632526,0030CF4E-23B4-484A-8118-276129CEA28C,0,FALSE,0
11152,1111111152,Name42,LastName42,MiddleName42,2012-06-28T00:00:00Z,M,TRUE,H,DIAL-3 / DIAL-4,Spring 2016 DIAL-4,2016-03-03T00:00:00Z,2016-06-29T00:00:00Z,DIAH,2025,3205,D9233E5E-7D14-4519-9998-8A05C418AB65,2016-06-01T00:00:00Z,42,BFE2F60C-FF99-4DD6-B662-C46092250302,D6A49D10-915A-43D3-8A48-29AC9E592A19,PK,11,11,17,40,14,40,,,,,TRUE,2024-11-25T11:45:34.183Z,2024-11-25T11:45:34.183Z,,0,660ff75e-b319-49ac-bff8-46383f0aa7bf,10C21A26-AE6E-4EB0-8C42-34707A632526,8DFA748C-267D-4763-9907-1D36457CBAD0,0,FALSE,0
11153,1111111153,Name43,LastName43,MiddleName43,2012-01-10T00:00:00Z,F,FALSE,B,DIAL-3 / DIAL-4,Spring 2016 DIAL-4,2016-03-03T00:00:00Z,2016-06-29T00:00:00Z,DIAH,2025,3205,D9233E5E-7D14-4519-9998-8A05C418AB65,2016-06-01T00:00:00Z,44,336D3B47-8561-4484-A92B-6A632B461800,17C08DC9-AF89-4CF6-B111-016592DA8280,PK,15,8,14,9,20,57,,,,,TRUE,2024-11-25T11:45:34.183Z,2024-11-25T11:45:34.183Z,,0,e2924ad7-9419-4c42-ad42-7e334c7ac7f0,10C21A26-AE6E-4EB0-8C42-34707A632526,78D61BF2-6AFD-4095-A020-81110718053D,0,FALSE,0
11154,1111111154,Name44,LastName44,MiddleName44,2012-02-12T00:00:00Z,F,FALSE,B,DIAL-3 / DIAL-4,Spring 2016 DIAL-4,2016-03-03T00:00:00Z,2016-06-29T00:00:00Z,DIAH,2025,3205,D9233E5E-7D14-4519-9998-8A05C418AB65,2016-06-02T00:00:00Z,45,D689AA78-0B96-40E5-81DE-48A050634A3E,06C0A58F-8980-4A94-8382-011725F38788,PK,19,25,20,37,20,57,,,,,TRUE,2024-11-25T11:45:34.183Z,2024-11-25T11:45:34.183Z,,0,a6660f53-98b0-45c5-a90b-637f1edab7a1,10C21A26-AE6E-4EB0-8C42-34707A632526,BAB61A0B-04C5-46C3-8FF1-DE661B2E7703,0,FALSE,0
11155,1111111155,Name45,LastName45,MiddleName45,2011-10-14T00:00:00Z,F,FALSE,B,DIAL-3 / DIAL-4,Spring 2016 DIAL-4,2016-03-03T00:00:00Z,2016-06-29T00:00:00Z,DIAH,2025,3205,D9233E5E-7D14-4519-9998-8A05C418AB65,2016-06-01T00:00:00Z,49,561BB1EA-B853-4ABA-8A12-82D5A95F9755,7CC17D4C-5E42-4A74-A6C1-00633655A20E,PK,25,60,17,14,17,31,,,,,TRUE,2024-11-25T11:45:34.183Z,2024-11-25T11:45:34.183Z,,0,b811c3a7-1409-4ed1-b0f8-9a3366215da7,10C21A26-AE6E-4EB0-8C42-34707A632526,DD32C664-F4EB-49D0-A7C8-9796F6A92043,0,FALSE,0
11156,1111111156,Name46,LastName46,MiddleName46,2012-04-09T00:00:00Z,M,FALSE,W,DIAL-3 / DIAL-4,Spring 2016 DIAL-4,2016-03-03T00:00:00Z,2016-06-29T00:00:00Z,DIAH,2025,3205,D9233E5E-7D14-4519-9998-8A05C418AB65,2016-06-02T00:00:00Z,49,DECDCFCA-C74C-4830-87FF-5E75AA0F3044,4AADC6D2-7393-41CA-AC7F-40AEB97E7D8C,PK,14,16,17,32,2,1,,,,,TRUE,2024-11-25T11:45:34.183Z,2024-11-25T11:45:34.183Z,,0,a76738f6-6cb6-4407-a566-340a0d053499,10C21A26-AE6E-4EB0-8C42-34707A632526,B165792C-2D35-4E59-A029-631A13E9E04E,0,FALSE,0
11157,1111111157,Name47,LastName47,MiddleName47,2011-10-21T00:00:00Z,F,FALSE,M,DIAL-3 / DIAL-4,Spring 2016 DIAL-4,2016-03-03T00:00:00Z,2016-06-29T00:00:00Z,DIAH,2025,3205,D9233E5E-7D14-4519-9998-8A05C418AB65,2016-06-02T00:00:00Z,47,E8339D40-CE01-4B60-B187-59CD1C86B413,FB7B759A-D28F-4C8A-9740-408FBD721B9F,PK,23,43,20,30,19,43,,,,,TRUE,2024-11-25T11:45:34.183Z,2024-11-25T11:45:34.183Z,,0,2bd130f3-2400-4068-8cda-9e694eed6b8e,10C21A26-AE6E-4EB0-8C42-34707A632526,45101B52-C463-4400-93AC-D1AA62E49B05,0,FALSE,0
11158,1111111158,Name48,LastName48,MiddleName48,2011-09-07T00:00:00Z,M,FALSE,W,DIAL-3 / DIAL-4,Spring 2016 DIAL-4,2016-03-03T00:00:00Z,2016-06-29T00:00:00Z,DIAH,2025,3205,D9233E5E-7D14-4519-9998-8A05C418AB65,2016-06-27T00:00:00Z,41,77E9B4CE-E603-40B9-A121-812D7888AAD8,C6CF529D-183E-4CD5-A1D4-3F612784D761,PK,11,1,25,58,18,29,,,,,TRUE,2024-11-25T11:45:34.183Z,2024-11-25T11:45:34.183Z,,0,0994686e-9cf0-4cb2-aaf5-1b5b203b72a6,10C21A26-AE6E-4EB0-8C42-34707A632526,73D3ED2E-DD18-492C-A754-1361D55A1F3A,0,FALSE,0
11159,1111111159,Name49,LastName49,MiddleName49,2012-04-13T00:00:00Z,F,FALSE,B,DIAL-3 / DIAL-4,Spring 2016 DIAL-4,2016-03-03T00:00:00Z,2016-06-29T00:00:00Z,DIAH,2025,3205,D9233E5E-7D14-4519-9998-8A05C418AB65,2016-06-01T00:00:00Z,41,31269C0B-0081-405B-9244-F5530C8685FA,421C9DBD-0244-40D3-8C47-3F34C31D6CE5,PK,5,1,11,7,13,27,,,,,TRUE,2024-11-25T11:45:34.183Z,2024-11-25T11:45:34.183Z,,0,8ed59579-f276-4887-b725-dd5dd2520859,10C21A26-AE6E-4EB0-8C42-34707A632526,8C1EBEB4-A3CE-4260-9CDD-52BC195FC84F,0,FALSE,0
11160,1111111160,Name50,LastName50,MiddleName50,2011-12-15T00:00:00Z,M,FALSE,W,DIAL-3 / DIAL-4,Spring 2016 DIAL-4,2016-03-03T00:00:00Z,2016-06-29T00:00:00Z,DIAH,2025,3205,D9233E5E-7D14-4519-9998-8A05C418AB65,2016-05-31T00:00:00Z,41,1E6E3F51-4F50-44EA-9027-07BC1103D439,8DCA5FF9-7872-4976-A00D-3E17934BB372,PK,18,19,21,44,17,37,,,,,TRUE,2024-11-25T11:45:34.183Z,2024-11-25T11:45:34.183Z,,0,4989d072-43ac-466e-b45e-5057ea0e1f4b,10C21A26-AE6E-4EB0-8C42-34707A632526,80EDBF4D-DEFC-4C49-B2E9-BF10B3207048,0,FALSE,0
11161,1111111161,Name51,LastName51,MiddleName51,2012-04-07T00:00:00Z,M,FALSE,W,DIAL-3 / DIAL-4,Spring 2016 DIAL-4,2016-03-03T00:00:00Z,2016-06-29T00:00:00Z,DIAH,2025,3205,D9233E5E-7D14-4519-9998-8A05C418AB65,2016-05-27T00:00:00Z,41,9360BC31-FAE5-49FD-BEAE-55B665DD1BA3,F76CB936-8D05-4AA3-B382-3B2340CC72C7,PK,13,12,12,9,15,39,,,,,TRUE,2024-11-25T11:45:34.183Z,2024-11-25T11:45:34.183Z,,0,4ac58e38-2dbe-4908-9676-63ae136f789d,10C21A26-AE6E-4EB0-8C42-34707A632526,8DE564EC-CF84-4BC4-A858-A331E7F170CC,0,FALSE,0
11162,1111111162,Name52,LastName52,MiddleName52,2012-05-29T00:00:00Z,F,FALSE,B,DIAL-3 / DIAL-4,Spring 2016 DIAL-4,2016-03-03T00:00:00Z,2016-06-29T00:00:00Z,DIAH,2025,3205,D9233E5E-7D14-4519-9998-8A05C418AB65,2016-06-02T00:00:00Z,45,F71C878D-4759-4187-924D-E989F29A035D,E06EA455-1A24-4CC7-BF4A-3AB3BB5CD2C9,PK,21,64,5,1,12,22,,,,,TRUE,2024-11-25T11:45:34.183Z,2024-11-25T11:45:34.183Z,,0,cab87f38-36fd-41f4-99c1-09f0b0c1d695,10C21A26-AE6E-4EB0-8C42-34707A632526,8D35613D-3587-4664-96A0-580EC89E8903,0,FALSE,0
11163,1111111163,Name53,LastName53,MiddleName53,2012-06-06T00:00:00Z,M,FALSE,W,DIAL-3 / DIAL-4,Spring 2016 DIAL-4,2016-03-03T00:00:00Z,2016-06-29T00:00:00Z,DIAH,2025,3205,D9233E5E-7D14-4519-9998-8A05C418AB65,2016-05-31T00:00:00Z,47,886A7F20-B076-4DB7-9006-51EF0F9D927F,893A919A-5D99-428B-B2DB-3A704095A5C5,PK,15,31,21,68,17,60,,,,,TRUE,2024-11-25T11:45:34.183Z,2024-11-25T11:45:34.183Z,,0,fb5afffb-afce-4cad-b116-7a2b8949c135,10C21A26-AE6E-4EB0-8C42-34707A632526,70CEB00C-70AE-4DA2-A0C7-6E28F071E693,0,FALSE,0
11164,1111111164,Name54,LastName54,MiddleName54,2012-01-02T00:00:00Z,M,FALSE,B,DIAL-3 / DIAL-4,Spring 2016 DIAL-4,2016-03-03T00:00:00Z,2016-06-29T00:00:00Z,DIAH,2025,3205,D9233E5E-7D14-4519-9998-8A05C418AB65,2016-06-02T00:00:00Z,47,6DFBF487-B503-45B0-81B8-8AA6D2BDB26A,10120AD1-C9B3-4059-AE4D-501A5E25EB20,PK,17,14,13,7,16,31,,,,,TRUE,2024-11-25T11:45:34.183Z,2024-11-25T11:45:34.183Z,,0,1a3f34a4-f360-4279-bfe2-6c5f684e1090,10C21A26-AE6E-4EB0-8C42-34707A632526,1510ABA5-E205-47E7-8C3F-5B4E3B4200B9,0,FALSE,0
11165,1111111165,Name55,LastName55,MiddleName55,2012-08-09T00:00:00Z,M,FALSE,W,DIAL-3 / DIAL-4,Spring 2016 DIAL-4,2016-03-03T00:00:00Z,2016-06-29T00:00:00Z,DIAH,2025,3205,D9233E5E-7D14-4519-9998-8A05C418AB65,2016-06-01T00:00:00Z,41,2517F5BD-6AE5-4B3D-A545-48576938C56A,5FEB5A8D-CB12-4271-AD4C-4EA73C5870FA,PK,2,1,12,17,8,13,,,,,TRUE,2024-11-25T11:45:34.183Z,2024-11-25T11:45:34.183Z,,0,789b2ce8-23eb-417b-b80e-ca0c02f9ba66,10C21A26-AE6E-4EB0-8C42-34707A632526,C6C15C3B-6E78-4981-BDF3-E09712D5884F,0,FALSE,0
11166,1111111166,Name56,LastName56,MiddleName56,2012-08-31T00:00:00Z,M,FALSE,B,DIAL-3 / DIAL-4,Spring 2016 DIAL-4,2016-03-03T00:00:00Z,2016-06-29T00:00:00Z,DIAH,2025,3205,D9233E5E-7D14-4519-9998-8A05C418AB65,2016-05-27T00:00:00Z,44,02BBBBBE-57A6-480D-B324-789EEDABACFC,EA3A81EF-75C1-4477-BA6A-4E15247966DE,PK,10,13,11,13,12,34,,,,,TRUE,2024-11-25T11:45:34.183Z,2024-11-25T11:45:34.183Z,,0,3bd79d05-26d1-429e-9563-5e3bcad59f3a,10C21A26-AE6E-4EB0-8C42-34707A632526,3CDD4B7A-AD33-459F-97DA-2E3DF0CCB9FE,0,FALSE,0
11167,1111111167,Name57,LastName57,MiddleName57,2011-11-18T00:00:00Z,M,FALSE,B,DIAL-3 / DIAL-4,Spring 2016 DIAL-4,2016-03-03T00:00:00Z,2016-06-29T00:00:00Z,DIAH,2025,3205,D9233E5E-7D14-4519-9998-8A05C418AB65,2016-05-27T00:00:00Z,45,28FFB463-14F3-4C25-AC4C-2660FA38F4CC,8A912DC1-62EF-4C24-B47E-4DB827DEA44F,PK,11,1,19,24,18,37,,,,,TRUE,2024-11-25T11:45:34.183Z,2024-11-25T11:45:34.183Z,,0,45a5f6d2-8e16-45f4-866e-24e03dc47ba5,10C21A26-AE6E-4EB0-8C42-34707A632526,E7EB46DD-B882-40EE-8856-ACF817D9B41A,0,FALSE,0
11168,1111111168,Name58,LastName58,MiddleName58,2012-07-03T00:00:00Z,M,FALSE,W,DIAL-3 / DIAL-4,Spring 2016 DIAL-4,2016-03-03T00:00:00Z,2016-06-29T00:00:00Z,DIAH,2025,3205,D9233E5E-7D14-4519-9998-8A05C418AB65,2016-06-02T00:00:00Z,49,932F605C-58C3-4A59-A861-0D07C170DDB9,9CD795FC-A7EE-4450-8AEE-4CA45C7A6283,PK,7,3,11,10,13,34,,,,,TRUE,2024-11-25T11:45:34.183Z,2024-11-25T11:45:34.183Z,,0,b855c9cf-d9d1-415d-9f42-6f740ada83f9,10C21A26-AE6E-4EB0-8C42-34707A632526,4AC5FEDF-AD08-4F02-9E8A-133BDFEC3E05,0,FALSE,0
11169,1111111169,Name59,LastName59,MiddleName59,2012-03-08T00:00:00Z,F,FALSE,W,DIAL-3 / DIAL-4,Spring 2016 DIAL-4,2016-03-03T00:00:00Z,2016-06-29T00:00:00Z,DIAH,2025,3205,D9233E5E-7D14-4519-9998-8A05C418AB65,2016-06-01T00:00:00Z,42,9DE2C010-55E6-4B81-BFA1-7E92DEE82363,0FABAC00-56CE-479E-90D3-4B209767C201,PK,23,67,20,45,20,65,,,,,TRUE,2024-11-25T11:45:34.183Z,2024-11-25T11:45:34.183Z,,0,06e7e7db-5c92-420e-a6f2-32e500a664d4,10C21A26-AE6E-4EB0-8C42-34707A632526,E217BC01-DEB2-4D8A-A583-E689F8508208,0,FALSE,0
11170,1111111170,Name60,LastName60,MiddleName60,2012-06-18T00:00:00Z,M,FALSE,B,DIAL-3 / DIAL-4,Spring 2016 DIAL-4,2016-03-03T00:00:00Z,2016-06-29T00:00:00Z,DIAH,2025,3205,D9233E5E-7D14-4519-9998-8A05C418AB65,2016-06-01T00:00:00Z,49,85BCCD3D-1BC9-4F63-9894-E895CF2F6D25,126719B4-BD78-4932-9778-4B03B909E849,PK,14,25,22,74,23,91,,,,,TRUE,2024-11-25T11:45:34.183Z,2024-11-25T11:45:34.183Z,,0,068b5066-9414-4f9e-9254-f2f773e2f351,10C21A26-AE6E-4EB0-8C42-34707A632526,BABBEA38-4AFB-44DD-9079-D4717BF41A53,0,FALSE,0
11171,1111111171,Name61,LastName61,MiddleName61,2012-07-23T00:00:00Z,F,FALSE,M,DIAL-3 / DIAL-4,Spring 2016 DIAL-4,2016-03-03T00:00:00Z,2016-06-29T00:00:00Z,DIAH,2025,3205,D9233E5E-7D14-4519-9998-8A05C418AB65,2016-05-27T00:00:00Z,42,0F9E5E60-5C16-4F67-B664-C8B5D4F129EA,84E238A3-243A-4DCA-B2EB-49FFCBB96A85,PK,22,82,13,16,14,40,,,,,TRUE,2024-11-25T11:45:34.183Z,2024-11-25T11:45:34.183Z,,0,1785d0f2-3db3-4561-9784-b0c96f8a773e,10C21A26-AE6E-4EB0-8C42-34707A632526,7807DAC8-2F62-44FD-A315-FEA7940CA3FD,0,FALSE,0
11172,1111111172,Name62,LastName62,MiddleName62,2012-07-16T00:00:00Z,F,FALSE,W,DIAL-3 / DIAL-4,Spring 2016 DIAL-4,2016-03-03T00:00:00Z,2016-06-29T00:00:00Z,DIAH,2025,3205,D9233E5E-7D14-4519-9998-8A05C418AB65,2016-06-29T00:00:00Z,47,BD79820B-0B73-4FAD-A5E7-63C52B24C707,8EF7F0DE-B321-4F79-B4A6-8C2976EB678F,PK,19,61,26,91,18,66,,,,,TRUE,2024-11-25T11:45:35.577Z,2024-11-25T11:45:35.577Z,,0,38512e51-87c8-45d8-906a-089df70322cf,10C21A26-AE6E-4EB0-8C42-34707A632526,7AFA3713-B225-4C60-9CCC-24EDFB197FD6,0,FALSE,0
11173,1111111173,Name63,LastName63,MiddleName63,2011-10-18T00:00:00Z,M,TRUE,H,DIAL-3 / DIAL-4,Spring 2016 DIAL-4,2016-03-03T00:00:00Z,2016-06-29T00:00:00Z,DIAH,2025,3205,D9233E5E-7D14-4519-9998-8A05C418AB65,2016-05-27T00:00:00Z,48,AD82C0DB-C493-430E-B3C7-F890992F4A2A,9C836CCF-79CD-4EE4-B5E7-8B8E28118353,PK,30,93,23,51,12,10,,,,,TRUE,2024-11-25T11:45:35.577Z,2024-11-25T11:45:35.577Z,,0,8ced60be-9042-4559-b4fb-bd1797a6c394,10C21A26-AE6E-4EB0-8C42-34707A632526,669D81B3-61AE-4B36-A3A4-495969CC0667,0,FALSE,0
11174,1111111174,Name64,LastName64,MiddleName64,2012-05-30T00:00:00Z,M,FALSE,B,DIAL-3 / DIAL-4,Spring 2016 DIAL-4,2016-03-03T00:00:00Z,2016-06-29T00:00:00Z,DIAH,2025,3205,D9233E5E-7D14-4519-9998-8A05C418AB65,2016-05-31T00:00:00Z,42,63941C87-3FB2-4F69-886F-AA1584476B5A,E6840291-1F95-4CF0-99F4-8B650601A6D1,PK,10,5,8,3,7,6,,,,,TRUE,2024-11-25T11:45:35.577Z,2024-11-25T11:45:35.577Z,,0,14f61795-6fd7-4017-a047-16629ddd1fff,10C21A26-AE6E-4EB0-8C42-34707A632526,E0C0BAA7-576A-46E3-813E-B2076BE7C6ED,0,FALSE,0
11175,1111111175,Name65,LastName65,MiddleName65,2012-03-22T00:00:00Z,F,FALSE,B,DIAL-3 / DIAL-4,Spring 2016 DIAL-4,2016-03-03T00:00:00Z,2016-06-29T00:00:00Z,DIAH,2025,3205,D9233E5E-7D14-4519-9998-8A05C418AB65,2016-05-31T00:00:00Z,47,E97CB3DA-617B-44E9-B69D-82276FD1AAAA,371D029E-C75E-4F5D-A63B-8A011ECA134E,PK,14,10,11,5,20,65,,,,,TRUE,2024-11-25T11:45:35.577Z,2024-11-25T11:45:35.577Z,,0,2e0584dc-c6ee-47fb-9739-e30f63bc3da6,10C21A26-AE6E-4EB0-8C42-34707A632526,3A028D1F-4074-42B8-BBAB-976CF268B1AF,0,FALSE,0
11176,1111111176,Name66,LastName66,MiddleName66,2012-03-31T00:00:00Z,M,FALSE,M,DIAL-3 / DIAL-4,Spring 2016 DIAL-4,2016-03-03T00:00:00Z,2016-06-29T00:00:00Z,DIAH,2025,3205,D9233E5E-7D14-4519-9998-8A05C418AB65,2016-06-02T00:00:00Z,41,A44824F4-68F1-400C-9CEF-B2143FC510B1,E4DA42D9-CD32-4F47-B1D3-892EDA7EA804,PK,16,17,20,45,20,65,,,,,TRUE,2024-11-25T11:45:35.577Z,2024-11-25T11:45:35.577Z,,0,5e2d5c4e-97ae-43ee-ac87-8a63fa92c4b7,10C21A26-AE6E-4EB0-8C42-34707A632526,36B89F57-D855-4941-ACD1-E2162EEB394E,0,FALSE,0
11177,1111111177,Name67,LastName67,MiddleName67,2012-05-28T00:00:00Z,F,TRUE,H,DIAL-3 / DIAL-4,Spring 2016 DIAL-4,2016-03-03T00:00:00Z,2016-06-29T00:00:00Z,DIAH,2025,3205,D9233E5E-7D14-4519-9998-8A05C418AB65,2016-05-31T00:00:00Z,45,A6A7CFB5-C23C-4993-82A4-85A5602C8F57,DC5F2D4B-B0A3-4D02-A137-26F6D05C4C31,PK,13,12,9,4,7,6,,,,,TRUE,2024-11-25T11:45:34.183Z,2024-11-25T11:45:34.183Z,,0,cc9607b7-349e-425c-ae6f-1594bc46c7a6,10C21A26-AE6E-4EB0-8C42-34707A632526,ABE7DE50-740E-4B91-BD71-11E504272858,0,FALSE,0
11178,1111111178,Name68,LastName68,MiddleName68,2012-04-24T00:00:00Z,F,FALSE,W,DIAL-3 / DIAL-4,Spring 2016 DIAL-4,2016-03-03T00:00:00Z,2016-06-29T00:00:00Z,DIAH,2025,3205,D9233E5E-7D14-4519-9998-8A05C418AB65,2016-05-27T00:00:00Z,49,4FD687EF-1A07-4E35-9F97-083F13A148B5,0F168A3B-2C97-43BB-8EEA-26D019830BC4,PK,23,79,17,32,23,87,,,,,TRUE,2024-11-25T11:45:34.183Z,2024-11-25T11:45:34.183Z,,0,a4fd731c-3b86-401e-a006-15c2b2eb0b69,10C21A26-AE6E-4EB0-8C42-34707A632526,8FB1B35D-6817-442A-922F-EA4A6C180A05,0,FALSE,0
11179,1111111179,Name69,LastName69,MiddleName69,2012-03-28T00:00:00Z,M,FALSE,W,DIAL-3 / DIAL-4,Spring 2016 DIAL-4,2016-03-03T00:00:00Z,2016-06-29T00:00:00Z,DIAH,2025,3205,D9233E5E-7D14-4519-9998-8A05C418AB65,2016-05-27T00:00:00Z,45,C12A30A6-F7BA-4BBF-9D99-9C88D95879F3,8B844F00-C246-4E75-8896-25F337274615,PK,15,21,15,21,21,77,,,,,TRUE,2024-11-25T11:45:34.183Z,2024-11-25T11:45:34.183Z,,0,7199a1b1-4a6b-4be1-95ac-4e1145d1f6d8,10C21A26-AE6E-4EB0-8C42-34707A632526,1BD12FC9-4EC7-404E-8276-D5967338AB4E,0,FALSE,0
11180,1111111180,Name70,LastName70,MiddleName70,2012-06-14T00:00:00Z,M,FALSE,B,DIAL-3 / DIAL-4,Spring 2016 DIAL-4,2016-03-03T00:00:00Z,2016-06-29T00:00:00Z,DIAH,2025,3205,D9233E5E-7D14-4519-9998-8A05C418AB65,2016-06-02T00:00:00Z,45,DFDAF28F-853E-42B6-8838-33665EDEC604,BB166483-54E1-4E4B-8D99-255B809F2484,PK,9,6,14,21,8,10,,,,,TRUE,2024-11-25T11:45:34.183Z,2024-11-25T11:45:34.183Z,,0,8a9c8f17-2c1e-4c47-8d60-20fe12ac1fe7,10C21A26-AE6E-4EB0-8C42-34707A632526,1C9CE235-3E14-4B4B-8FA9-35DABFB224C6,0,FALSE,0
11181,1111111181,Name71,LastName71,MiddleName71,2012-08-09T00:00:00Z,M,TRUE,H,DIAL-3 / DIAL-4,Spring 2016 DIAL-4,2016-03-03T00:00:00Z,2016-06-29T00:00:00Z,DIAH,2025,3205,D9233E5E-7D14-4519-9998-8A05C418AB65,2016-05-31T00:00:00Z,42,BF4F3DD9-3616-47E8-9C29-6517792B655D,527DDCCA-C360-47E3-AFC0-254EC3C454A3,PK,10,13,19,62,14,47,,,,,TRUE,2024-11-25T11:45:34.183Z,2024-11-25T11:45:34.183Z,,0,12b838f4-b95a-437c-80bd-02d2427b2177,10C21A26-AE6E-4EB0-8C42-34707A632526,A2C4FDBA-D84C-442D-B73B-12734B658452,0,FALSE,0
11182,1111111182,Name72,LastName72,MiddleName72,2011-12-24T00:00:00Z,F,FALSE,W,DIAL-3 / DIAL-4,Spring 2016 DIAL-4,2016-03-03T00:00:00Z,2016-06-29T00:00:00Z,DIAH,2025,3205,D9233E5E-7D14-4519-9998-8A05C418AB65,2016-06-01T00:00:00Z,45,E94BAB0A-98E1-49F8-8959-2C8A615CF951,4791A015-78F6-4705-B71A-24D2ECD6BD6E,PK,17,14,28,88,21,64,,,,,TRUE,2024-11-25T11:45:34.183Z,2024-11-25T11:45:34.183Z,,0,7561595b-6470-4c50-858f-7055b9e74e4c,10C21A26-AE6E-4EB0-8C42-34707A632526,FF166210-9ECC-4292-B336-778BD424A4CB,0,FALSE,0
